movie_id,title,cast,crew
265910,,[],[]
253286,,[],[]
255674,,[],[]
31341,,[],[]
227957,,[],[]
510616,,[],[]
104658,,[],[]
100482,,[],[]
308650,,[],[]
78842,,[],[]
144454,,[],[]
577032,,[],[]
63946,,[],[]
874199,,[],[]
492535,,[],[]
224059,,[],[]
500652,,[],[]
132532,,[],[]
153101,,[],[]
81994,,[],[]
287507,,[],[]
368770,,[],[]
524933,,[],[]
76702,,[],[]
592777,,[],[]
54300,,[],[]
163719,,[],[]
287018,,[],[]
564837,,[],[]
70032,,[],[]
78162,,[],[]
201553,,[],[]
174928,,[],[]
193434,,[],[]
655293,,[],[]
450045,,[],[]
340194,,[],[]
25450,,[],[]
567837,,[],[]
49975,,[],[]
46481,,[],[]
13915,,[],[]
70456,,[],[]
10850,,[],[]
984092,,[],[]
54771,,[],[]
63584,,[],[]
85929,,[],[]
280586,,[],[]
675554,,[],[]
91475,,[],[]
84886,,[],[]
70198,,[],[]
795612,,[],[]
27386,,[],[]
403480,,[],[]
47682,,[],[]
1400793,,[],[]
384594,,[],[]
103942,,[],[]
281583,,[],[]
452235,,[],[]
163863,,[],[]
77345,,[],[]
757514,,[],[]
1036873,,[],[]
381298,,[],[]
20276,,[],[]
75429,,[],[]
178996,,[],[]
129659,,[],[]
545514,,[],[]
129526,,[],[]
709061,,[],[]
77729,,[],[]
518835,,[],[]
110408,,[],[]
184885,,[],[]
83361,,[],[]
289039,,[],[]
660727,,[],[]
44233,,[],[]
553780,,[],[]
38215,,[],[]
517772,,[],[]
369665,,[],[]
204607,,[],[]
18761,,[],[]
49714,,[],[]
52775,,[],[]
422792,,[],[]
76601,,[],[]
426219,,[],[]
299331,,[],[]
138017,,[],[]
47845,,[],[]
289278,,[],[]
37235,,[],[]
148941,,[],[]
157187,,[],[]
820748,,[],[]
81736,,[],[]
965203,,[],[]
62415,,[],[]
31483,,[],[]
96484,,[],[]
42248,,[],[]
982847,,[],[]
305791,,[],[]
133692,,[],[]
97180,,[],[]
79376,,[],[]
65487,,[],[]
1070254,,[],[]
30036,,[],[]
14579,,[],[]
253988,,[],[]
572060,,[],[]
248721,,[],[]
115387,,[],[]
411730,,[],[]
114904,,[],[]
63893,,[],[]
747016,,[],[]
925113,,[],[]
50788,,[],[]
1192318,,[],[]
108928,,[],[]
484619,,[],[]
1161699,,[],[]
87219,,[],[]
217250,,[],[]
30583,,[],[]
337880,,[],[]
95669,,[],[]
200849,,[],[]
903125,,[],[]
85898,,[],[]
488379,,[],[]
131128,,[],[]
154645,,[],[]
1108902,,[],[]
142797,,[],[]
15216,,[],[]
31458,,[],[]
54323,,[],[]
184881,,[],[]
74364,,[],[]
65293,,[],[]
80994,,[],[]
285163,,[],[]
1397790,,[],[]
59390,,[],[]
395726,,[],[]
279091,,[],[]
320948,,[],[]
784378,,[],[]
393532,,[],[]
608617,,[],[]
433082,,[],[]
64168,,[],[]
234377,,[],[]
65720,,[],[]
111432,,[],[]
624078,,[],[]
425351,,[],[]
166614,,[],[]
163890,,[],[]
582593,,[],[]
52400,,[],[]
1097555,,[],[]
1134789,,[],[]
124066,,[],[]
87212,,[],[]
45905,,[],[]
240607,,[],[]
513326,,[],[]
421768,,[],[]
750101,,[],[]
634210,,[],[]
138624,,[],[]
105934,,[],[]
76207,,[],[]
79854,,[],[]
1279112,,[],[]
413637,,[],[]
838443,,[],[]
42605,,[],[]
89551,,[],[]
278377,,[],[]
381011,,[],[]
94259,,[],[]
38640,,[],[]
413096,,[],[]
34977,,[],[]
71260,,[],[]
126104,,[],[]
1295517,,[],[]
111650,,[],[]
1262310,,[],[]
464539,,[],[]
789563,,[],[]
198672,,[],[]
244560,,[],[]
105634,,[],[]
115690,,[],[]
685814,,[],[]
616679,,[],[]
50136,,[],[]
574162,,[],[]
56333,,[],[]
78340,,[],[]
446369,,[],[]
74370,,[],[]
188608,,[],[]
537868,,[],[]
59217,,[],[]
256222,,[],[]
406516,,[],[]
130872,,[],[]
473267,,[],[]
411348,,[],[]
516716,,[],[]
441862,,[],[]
75981,,[],[]
197149,,[],[]
103584,,[],[]
46892,,[],[]
214104,,[],[]
214348,,[],[]
640813,,[],[]
29168,,[],[]
214433,,[],[]
29225,,[],[]
356733,,[],[]
108273,,[],[]
13592,,[],[]
442438,,[],[]
393789,,[],[]
104633,,[],[]
594174,,[],[]
171297,,[],[]
432524,,[],[]
78242,,[],[]
73483,,[],[]
93331,,[],[]
228432,,[],[]
394196,,[],[]
660297,,[],[]
114157,,[],[]
1003152,,[],[]
426135,,[],[]
127103,,[],[]
107998,,[],[]
81125,,[],[]
68189,,[],[]
115162,,[],[]
269698,,[],[]
150483,,[],[]
258797,,[],[]
11106,,[],[]
79361,,[],[]
251602,,[],[]
242928,,[],[]
219924,,[],[]
433276,,[],[]
200989,,[],[]
816944,,[],[]
65895,,[],[]
85312,,[],[]
105235,,[],[]
146662,,[],[]
498596,,[],[]
124902,,[],[]
749107,,[],[]
4709,,[],[]
263412,,[],[]
163676,,[],[]
26666,,[],[]
65506,,[],[]
551412,,[],[]
922162,,[],[]
633799,,[],[]
392878,,[],[]
706345,,[],[]
35120,,[],[]
249010,,[],[]
291680,,[],[]
90992,,[],[]
364305,,[],[]
616104,,[],[]
191056,,[],[]
880004,,[],[]
597237,,[],[]
234850,,[],[]
98103,,[],[]
445107,,[],[]
44122,,[],[]
302436,,[],[]
303967,,[],[]
333266,,[],[]
411764,,[],[]
520523,,[],[]
92129,,[],[]
891657,,[],[]
104619,,[],[]
604165,,[],[]
251733,,[],[]
21447,,[],[]
86049,,[],[]
263565,,[],[]
167869,,[],[]
622769,,[],[]
367405,,[],[]
20700,,[],[]
664596,,[],[]
197764,,[],[]
112306,,[],[]
79121,,[],[]
93888,,[],[]
237075,,[],[]
1154662,,[],[]
76863,,[],[]
268860,,[],[]
138976,,[],[]
341957,,[],[]
243294,,[],[]
323664,,[],[]
139388,,[],[]
574358,,[],[]
40428,,[],[]
45315,,[],[]
399895,,[],[]
131947,,[],[]
502786,,[],[]
84595,,[],[]
44787,,[],[]
132133,,[],[]
47632,,[],[]
151545,,[],[]
87881,,[],[]
157016,,[],[]
385246,,[],[]
211557,,[],[]
519471,,[],[]
394314,,[],[]
229056,,[],[]
134209,,[],[]
32694,,[],[]
22187,,[],[]
57124,,[],[]
281591,,[],[]
64633,,[],[]
300685,,[],[]
1520507,,[],[]
408428,,[],[]
286882,,[],[]
113582,,[],[]
145018,,[],[]
52110,,[],[]
1310507,,[],[]
451767,,[],[]
74953,,[],[]
666483,,[],[]
47743,,[],[]
206301,,[],[]
455592,,[],[]
221917,,[],[]
55063,,[],[]
93407,,[],[]
1363879,,[],[]
104439,,[],[]
513729,,[],[]
527659,,[],[]
79846,,[],[]
914668,,[],[]
56500,,[],[]
77843,,[],[]
37001,,[],[]
168495,,[],[]
52180,,[],[]
721820,,[],[]
24551,,[],[]
36566,,[],[]
66063,,[],[]
233438,,[],[]
680295,,[],[]
313520,,[],[]
224887,,[],[]
733322,,[],[]
913417,,[],[]
121169,,[],[]
210823,,[],[]
140995,,[],[]
1028186,,[],[]
60392,,[],[]
640521,,[],[]
81409,,[],[]
342624,,[],[]
623630,,[],[]
91951,,[],[]
294334,,[],[]
571177,,[],[]
79468,,[],[]
140897,,[],[]
99907,,[],[]
448469,,[],[]
162708,,[],[]
399226,,[],[]
207655,,[],[]
70527,,[],[]
222736,,[],[]
1199840,,[],[]
606966,,[],[]
85014,,[],[]
462405,,[],[]
243278,,[],[]
50423,,[],[]
39008,,[],[]
871493,,[],[]
1201056,,[],[]
56664,,[],[]
119881,,[],[]
41940,,[],[]
85784,,[],[]
110994,,[],[]
91221,,[],[]
83763,,[],[]
416819,,[],[]
36611,,[],[]
38203,,[],[]
964237,,[],[]
116402,,[],[]
407134,,[],[]
215464,,[],[]
419,,[],[]
81030,,[],[]
106139,,[],[]
631380,,[],[]
421559,,[],[]
14210,,[],[]
45562,,[],[]
337568,,[],[]
17407,,[],[]
1068823,,[],[]
237274,,[],[]
156135,,[],[]
190946,,[],[]
97437,,[],[]
37590,,[],[]
499550,,[],[]
891024,,[],[]
223610,,[],[]
32649,,[],[]
31240,,[],[]
98228,,[],[]
79737,,[],[]
616324,,[],[]
474763,,[],[]
220590,,[],[]
57122,,[],[]
320586,,[],[]
256457,,[],[]
120637,,[],[]
1033643,,[],[]
79522,,[],[]
362895,,[],[]
59008,,[],[]
84511,,[],[]
64771,,[],[]
114083,,[],[]
442303,,[],[]
53259,,[],[]
51377,,[],[]
47006,,[],[]
249415,,[],[]
361744,,[],[]
87955,,[],[]
79679,,[],[]
275098,,[],[]
84397,,[],[]
543115,,[],[]
472649,,[],[]
106815,,[],[]
45124,,[],[]
107020,,[],[]
139132,,[],[]
175483,,[],[]
208296,,[],[]
44174,,[],[]
201252,,[],[]
93304,,[],[]
146428,,[],[]
75294,,[],[]
94915,,[],[]
73309,,[],[]
405757,,[],[]
283079,,[],[]
47618,,[],[]
631790,,[],[]
178695,,[],[]
146079,,[],[]
47748,,[],[]
91534,,[],[]
1074673,,[],[]
256912,,[],[]
174209,,[],[]
344743,,[],[]
171993,,[],[]
92712,,[],[]
952464,,[],[]
39797,,[],[]
100352,,[],[]
487040,,[],[]
589758,,[],[]
83862,,[],[]
280271,,[],[]
2376,,[],[]
61881,,[],[]
268702,,[],[]
23294,,[],[]
469527,,[],[]
49330,,[],[]
14734,,[],[]
105326,,[],[]
259358,,[],[]
922158,,[],[]
147716,,[],[]
63882,,[],[]
125040,,[],[]
35686,,[],[]
108285,,[],[]
733352,,[],[]
111359,,[],[]
375812,,[],[]
70054,,[],[]
201003,,[],[]
89514,,[],[]
84246,,[],[]
143783,,[],[]
659800,,[],[]
115983,,[],[]
854428,,[],[]
90761,,[],[]
916403,,[],[]
364281,,[],[]
25953,,[],[]
137452,,[],[]
352848,,[],[]
499416,,[],[]
339586,,[],[]
56694,,[],[]
69669,,[],[]
1229385,,[],[]
105983,,[],[]
309911,,[],[]
175240,,[],[]
1031907,,[],[]
460910,,[],[]
163357,,[],[]
39449,,[],[]
392407,,[],[]
776583,,[],[]
417415,,[],[]
1294849,,[],[]
58984,,[],[]
900246,,[],[]
458414,,[],[]
59290,,[],[]
129363,,[],[]
401331,,[],[]
195557,,[],[]
213658,,[],[]
1014501,,[],[]
215383,,[],[]
690443,,[],[]
89269,,[],[]
58520,,[],[]
667241,,[],[]
434129,,[],[]
643791,,[],[]
813454,,[],[]
38409,,[],[]
376844,,[],[]
1081726,,[],[]
959985,,[],[]
45769,,[],[]
829707,,[],[]
147618,,[],[]
188682,,[],[]
161303,,[],[]
104034,,[],[]
41765,,[],[]
45235,,[],[]
50970,,[],[]
370559,,[],[]
73551,,[],[]
54976,,[],[]
45468,,[],[]
52053,,[],[]
234088,,[],[]
968282,,[],[]
798298,,[],[]
52131,,[],[]
70745,,[],[]
273106,,[],[]
183728,,[],[]
242618,,[],[]
82363,,[],[]
38588,,[],[]
848987,,[],[]
394034,,[],[]
63563,,[],[]
69151,,[],[]
353666,,[],[]
61464,,[],[]
253018,,[],[]
88374,,[],[]
844414,,[],[]
648116,,[],[]
348039,,[],[]
288424,,[],[]
899328,,[],[]
977994,,[],[]
23825,,[],[]
21905,,[],[]
89494,,[],[]
41149,,[],[]
32111,,[],[]
707157,,[],[]
860578,,[],[]
270910,,[],[]
173270,,[],[]
412201,,[],[]
344762,,[],[]
100636,,[],[]
881983,,[],[]
5730,,[],[]
846094,,[],[]
1059241,,[],[]
569104,,[],[]
20861,,[],[]
33833,,[],[]
725905,,[],[]
102510,,[],[]
95467,,[],[]
448764,,[],[]
438303,,[],[]
176633,,[],[]
81253,,[],[]
432300,,[],[]
833804,,[],[]
648426,,[],[]
91790,,[],[]
42256,,[],[]
395965,,[],[]
1575796,,[],[]
643847,,[],[]
542570,,[],[]
597146,,[],[]
92824,,[],[]
1186270,,[],[]
142881,,[],[]
51594,,[],[]
63984,,[],[]
322465,,[],[]
244265,,[],[]
70833,,[],[]
54110,,[],[]
251987,,[],[]
83748,,[],[]
609778,,[],[]
597843,,[],[]
61814,,[],[]
83744,,[],[]
126421,,[],[]
540002,,[],[]
306818,,[],[]
1377267,,[],[]
21073,,[],[]
294703,,[],[]
125150,,[],[]
858159,,[],[]
625046,,[],[]
424648,,[],[]
56311,,[],[]
163145,,[],[]
517208,,[],[]
178011,,[],[]
613296,,[],[]
55321,,[],[]
42970,,[],[]
530838,,[],[]
43996,,[],[]
150936,,[],[]
114558,,[],[]
120539,,[],[]
118854,,[],[]
293544,,[],[]
41833,,[],[]
103194,,[],[]
250477,,[],[]
149827,,[],[]
25202,,[],[]
38817,,[],[]
195660,,[],[]
335564,,[],[]
393411,,[],[]
557642,,[],[]
109359,,[],[]
116595,,[],[]
666453,,[],[]
535169,,[],[]
77678,,[],[]
713174,,[],[]
104935,,[],[]
411805,,[],[]
212125,,[],[]
464905,,[],[]
33198,,[],[]
310799,,[],[]
89070,,[],[]
164064,,[],[]
59927,,[],[]
85637,,[],[]
125368,,[],[]
85917,,[],[]
488411,,[],[]
234868,,[],[]
57591,,[],[]
221946,,[],[]
115515,,[],[]
300821,,[],[]
140499,,[],[]
246818,,[],[]
551779,,[],[]
39823,,[],[]
1109527,,[],[]
94881,,[],[]
449899,,[],[]
199184,,[],[]
161554,,[],[]
96300,,[],[]
108293,,[],[]
1252328,,[],[]
416239,,[],[]
455889,,[],[]
112284,,[],[]
707035,,[],[]
939849,,[],[]
579057,,[],[]
920878,,[],[]
139432,,[],[]
24492,,[],[]
250902,,[],[]
60617,,[],[]
190278,,[],[]
465765,,[],[]
142746,,[],[]
141066,,[],[]
176259,,[],[]
141919,,[],[]
160661,,[],[]
1270762,,[],[]
13959,,[],[]
1322593,,[],[]
38220,,[],[]
43651,,[],[]
126190,,[],[]
1126748,,[],[]
644444,,[],[]
233189,,[],[]
67077,,[],[]
160790,,[],[]
440794,,[],[]
89477,,[],[]
1084605,,[],[]
913792,,[],[]
64739,,[],[]
92307,,[],[]
152797,,[],[]
931653,,[],[]
33445,,[],[]
379014,,[],[]
172501,,[],[]
50902,,[],[]
30936,,[],[]
439977,,[],[]
217043,,[],[]
336062,,[],[]
33156,,[],[]
411852,,[],[]
84193,,[],[]
214641,,[],[]
29108,,[],[]
186984,,[],[]
76378,,[],[]
86972,,[],[]
144459,,[],[]
92821,,[],[]
246988,,[],[]
48679,,[],[]
456189,,[],[]
132928,,[],[]
33989,,[],[]
50932,,[],[]
391901,,[],[]
175447,,[],[]
107975,,[],[]
542574,,[],[]
32013,,[],[]
722209,,[],[]
292613,,[],[]
5632,,[],[]
135130,,[],[]
851790,,[],[]
76967,,[],[]
508245,,[],[]
201973,,[],[]
617246,,[],[]
392346,,[],[]
390675,,[],[]
112309,,[],[]
446884,,[],[]
193229,,[],[]
598776,,[],[]
1050167,,[],[]
504263,,[],[]
33442,,[],[]
877831,,[],[]
686092,,[],[]
451974,,[],[]
367416,,[],[]
1122584,,[],[]
542802,,[],[]
457356,,[],[]
372985,,[],[]
1260,,[],[]
85217,,[],[]
7297,,[],[]
32547,,[],[]
128854,,[],[]
237292,,[],[]
56131,,[],[]
930333,,[],[]
155992,,[],[]
238408,,[],[]
424982,,[],[]
321779,,[],[]
910772,,[],[]
304878,,[],[]
151923,,[],[]
777306,,[],[]
69404,,[],[]
180347,,[],[]
96112,,[],[]
106730,,[],[]
310814,,[],[]
116352,,[],[]
78179,,[],[]
52972,,[],[]
44086,,[],[]
79495,,[],[]
67272,,[],[]
12427,,[],[]
420420,,[],[]
71013,,[],[]
47181,,[],[]
96448,,[],[]
124991,,[],[]
264230,,[],[]
34511,,[],[]
58014,,[],[]
190537,,[],[]
234305,,[],[]
27242,,[],[]
53691,,[],[]
116898,,[],[]
215762,,[],[]
198532,,[],[]
962568,,[],[]
381879,,[],[]
196587,,[],[]
40854,,[],[]
193586,,[],[]
59358,,[],[]
1023273,,[],[]
38713,,[],[]
39777,,[],[]
171298,,[],[]
176706,,[],[]
119950,,[],[]
41172,,[],[]
87842,,[],[]
432285,,[],[]
33255,,[],[]
381961,,[],[]
464847,,[],[]
105619,,[],[]
57241,,[],[]
17223,,[],[]
88870,,[],[]
193090,,[],[]
288841,,[],[]
933100,,[],[]
279929,,[],[]
560766,,[],[]
352327,,[],[]
86037,,[],[]
84951,,[],[]
701461,,[],[]
430944,,[],[]
1288104,,[],[]
1046562,,[],[]
1100203,,[],[]
596179,,[],[]
27059,,[],[]
739815,,[],[]
13914,,[],[]
35572,,[],[]
115319,,[],[]
828378,,[],[]
401325,,[],[]
88504,,[],[]
46617,,[],[]
279449,,[],[]
60463,,[],[]
1071943,,[],[]
19581,,[],[]
117595,,[],[]
375542,,[],[]
820303,,[],[]
1022166,,[],[]
1361248,,[],[]
485219,,[],[]
91973,,[],[]
502138,,[],[]
1443594,,[],[]
47100,,[],[]
76464,,[],[]
60984,,[],[]
183661,,[],[]
307314,,[],[]
412208,,[],[]
3548,,[],[]
39277,,[],[]
597904,,[],[]
85600,,[],[]
437518,,[],[]
225691,,[],[]
47322,,[],[]
1033551,,[],[]
733906,,[],[]
10884,,[],[]
502141,,[],[]
342605,,[],[]
211819,,[],[]
221702,,[],[]
47264,,[],[]
252072,,[],[]
282440,,[],[]
235150,,[],[]
312158,,[],[]
604927,,[],[]
618221,,[],[]
1197989,,[],[]
405178,,[],[]
557071,,[],[]
146644,,[],[]
54739,,[],[]
733837,,[],[]
329496,,[],[]
137889,,[],[]
44849,,[],[]
795729,,[],[]
142408,,[],[]
101652,,[],[]
19351,,[],[]
333127,,[],[]
41943,,[],[]
1014989,,[],[]
34845,,[],[]
44391,,[],[]
339303,,[],[]
453690,,[],[]
27728,,[],[]
115463,,[],[]
258305,,[],[]
40008,,[],[]
116387,,[],[]
957861,,[],[]
621731,,[],[]
423628,,[],[]
596289,,[],[]
653753,,[],[]
174352,,[],[]
875985,,[],[]
52330,,[],[]
65928,,[],[]
998684,,[],[]
390326,,[],[]
427071,,[],[]
196144,,[],[]
767295,,[],[]
169821,,[],[]
731949,,[],[]
480133,,[],[]
130300,,[],[]
245010,,[],[]
270700,,[],[]
34726,,[],[]
115926,,[],[]
211277,,[],[]
15810,,[],[]
67634,,[],[]
1004592,,[],[]
85332,,[],[]
85799,,[],[]
97472,,[],[]
44287,,[],[]
134502,,[],[]
1001377,,[],[]
134255,,[],[]
117026,,[],[]
641363,,[],[]
39869,,[],[]
660134,,[],[]
546837,,[],[]
24578,,[],[]
278603,,[],[]
448160,,[],[]
945982,,[],[]
173189,,[],[]
516261,,[],[]
596081,,[],[]
103152,,[],[]
17549,,[],[]
214410,,[],[]
80040,,[],[]
104997,,[],[]
607971,,[],[]
201022,,[],[]
278892,,[],[]
84016,,[],[]
348756,,[],[]
92799,,[],[]
123763,,[],[]
91516,,[],[]
214041,,[],[]
40862,,[],[]
44262,,[],[]
200148,,[],[]
110030,,[],[]
114033,,[],[]
84315,,[],[]
42754,,[],[]
743225,,[],[]
1558,,[],[]
326182,,[],[]
342479,,[],[]
97815,,[],[]
923526,,[],[]
145745,,[],[]
720018,,[],[]
33718,,[],[]
443069,,[],[]
448481,,[],[]
47081,,[],[]
181756,,[],[]
544914,,[],[]
215037,,[],[]
111323,,[],[]
459304,,[],[]
136238,,[],[]
57548,,[],[]
61546,,[],[]
438913,,[],[]
64314,,[],[]
126185,,[],[]
73419,,[],[]
499977,,[],[]
73455,,[],[]
159434,,[],[]
399351,,[],[]
88451,,[],[]
121015,,[],[]
990873,,[],[]
38844,,[],[]
70429,,[],[]
152201,,[],[]
190837,,[],[]
454546,,[],[]
412102,,[],[]
83849,,[],[]
251630,,[],[]
85024,,[],[]
69978,,[],[]
390812,,[],[]
40643,,[],[]
728870,,[],[]
80757,,[],[]
120018,,[],[]
198816,,[],[]
511901,,[],[]
1237329,,[],[]
272850,,[],[]
64389,,[],[]
235168,,[],[]
411625,,[],[]
900497,,[],[]
487287,,[],[]
126395,,[],[]
575343,,[],[]
1152952,,[],[]
522773,,[],[]
619248,,[],[]
88752,,[],[]
76694,,[],[]
1161980,,[],[]
84145,,[],[]
149952,,[],[]
284483,,[],[]
21387,,[],[]
111602,,[],[]
168387,,[],[]
755249,,[],[]
27457,,[],[]
20303,,[],[]
165917,,[],[]
368369,,[],[]
1359604,,[],[]
17767,,[],[]
315992,,[],[]
354177,,[],[]
882844,,[],[]
895957,,[],[]
37826,,[],[]
89734,,[],[]
55651,,[],[]
461923,,[],[]
49908,,[],[]
84345,,[],[]
32922,,[],[]
1298474,,[],[]
234694,,[],[]
29506,,[],[]
525176,,[],[]
72004,,[],[]
63980,,[],[]
524086,,[],[]
148249,,[],[]
121006,,[],[]
76429,,[],[]
180078,,[],[]
346469,,[],[]
30672,,[],[]
105330,,[],[]
229425,,[],[]
764807,,[],[]
401539,,[],[]
93462,,[],[]
418047,,[],[]
74827,,[],[]
350203,,[],[]
895178,,[],[]
108297,,[],[]
1006176,,[],[]
1285270,,[],[]
1105000,,[],[]
348762,,[],[]
158093,,[],[]
150707,,[],[]
89907,,[],[]
197057,,[],[]
558198,,[],[]
900743,,[],[]
537153,,[],[]
1183923,,[],[]
86319,,[],[]
423118,,[],[]
655720,,[],[]
352387,,[],[]
234996,,[],[]
1084849,,[],[]
280188,,[],[]
1291526,,[],[]
166714,,[],[]
123938,,[],[]
352637,,[],[]
248592,,[],[]
273868,,[],[]
121895,,[],[]
323925,,[],[]
728816,,[],[]
48334,,[],[]
124183,,[],[]
430751,,[],[]
1188412,,[],[]
300690,,[],[]
568522,,[],[]
103368,,[],[]
684697,,[],[]
422135,,[],[]
811068,,[],[]
74237,,[],[]
266079,,[],[]
28624,,[],[]
370624,,[],[]
80003,,[],[]
329601,,[],[]
90990,,[],[]
138519,,[],[]
121003,,[],[]
84371,,[],[]
71309,,[],[]
747327,,[],[]
253333,,[],[]
167501,,[],[]
413107,,[],[]
820518,,[],[]
394668,,[],[]
102758,,[],[]
138267,,[],[]
62176,,[],[]
148662,,[],[]
57109,,[],[]
122466,,[],[]
412212,,[],[]
260066,,[],[]
192396,,[],[]
15570,,[],[]
111816,,[],[]
292391,,[],[]
113968,,[],[]
622429,,[],[]
608956,,[],[]
46451,,[],[]
169147,,[],[]
582352,,[],[]
164233,,[],[]
98376,,[],[]
477871,,[],[]
1126094,,[],[]
862193,,[],[]
86584,,[],[]
65367,,[],[]
95724,,[],[]
64663,,[],[]
1000108,,[],[]
85567,,[],[]
384021,,[],[]
121076,,[],[]
278863,,[],[]
236109,,[],[]
51160,,[],[]
67888,,[],[]
331958,,[],[]
234696,,[],[]
158394,,[],[]
42208,,[],[]
1251683,,[],[]
174122,,[],[]
750223,,[],[]
149744,,[],[]
1032505,,[],[]
123651,,[],[]
53796,,[],[]
297733,,[],[]
170345,,[],[]
120887,,[],[]
429496,,[],[]
327395,,[],[]
349003,,[],[]
86284,,[],[]
72848,,[],[]
84758,,[],[]
93195,,[],[]
44367,,[],[]
117875,,[],[]
120775,,[],[]
509250,,[],[]
546233,,[],[]
42078,,[],[]
168885,,[],[]
334681,,[],[]
272835,,[],[]
519139,,[],[]
67586,,[],[]
86566,,[],[]
513968,,[],[]
188987,,[],[]
842721,,[],[]
102580,,[],[]
36635,,[],[]
68670,,[],[]
481811,,[],[]
90430,,[],[]
584123,,[],[]
351328,,[],[]
199374,,[],[]
782116,,[],[]
534296,,[],[]
796157,,[],[]
151652,,[],[]
199072,,[],[]
121339,,[],[]
25729,,[],[]
162686,,[],[]
335353,,[],[]
335127,,[],[]
50340,,[],[]
45014,,[],[]
41367,,[],[]
17780,,[],[]
121438,,[],[]
384814,,[],[]
589877,,[],[]
65932,,[],[]
365002,,[],[]
682454,,[],[]
49773,,[],[]
505626,,[],[]
706727,,[],[]
1142373,,[],[]
260677,,[],[]
147276,,[],[]
106932,,[],[]
18280,,[],[]
81507,,[],[]
1238307,,[],[]
420055,,[],[]
444066,,[],[]
50930,,[],[]
241618,,[],[]
194074,,[],[]
134220,,[],[]
738562,,[],[]
853566,,[],[]
262454,,[],[]
1545999,,[],[]
25799,,[],[]
54343,,[],[]
85169,,[],[]
82727,,[],[]
1029966,,[],[]
139341,,[],[]
60077,,[],[]
735887,,[],[]
68453,,[],[]
187252,,[],[]
894,,[],[]
1276271,,[],[]
923691,,[],[]
48460,,[],[]
44551,,[],[]
38170,,[],[]
48278,,[],[]
546565,,[],[]
473290,,[],[]
639477,,[],[]
113918,,[],[]
230235,,[],[]
26341,,[],[]
86277,,[],[]
49302,,[],[]
292845,,[],[]
249982,,[],[]
338514,,[],[]
20446,,[],[]
167235,,[],[]
361146,,[],[]
69126,,[],[]
66799,,[],[]
115931,,[],[]
64132,,[],[]
1116407,,[],[]
1072690,,[],[]
26880,,[],[]
766588,,[],[]
62297,,[],[]
81082,,[],[]
82478,,[],[]
797134,,[],[]
169512,,[],[]
951022,,[],[]
199324,,[],[]
147656,,[],[]
188417,,[],[]
90823,,[],[]
302980,,[],[]
88368,,[],[]
150664,,[],[]
36127,,[],[]
755867,,[],[]
114030,,[],[]
213323,,[],[]
54194,,[],[]
174734,,[],[]
96131,,[],[]
224098,,[],[]
601490,,[],[]
65874,,[],[]
580075,,[],[]
438473,,[],[]
76950,,[],[]
550294,,[],[]
220468,,[],[]
86576,,[],[]
158820,,[],[]
101237,,[],[]
139338,,[],[]
1018814,,[],[]
1207413,,[],[]
205188,,[],[]
187856,,[],[]
413648,,[],[]
121200,,[],[]
14973,,[],[]
420333,,[],[]
1140754,,[],[]
49298,,[],[]
163066,,[],[]
44327,,[],[]
82813,,[],[]
456426,,[],[]
155324,,[],[]
172913,,[],[]
575848,,[],[]
268652,,[],[]
67886,,[],[]
189495,,[],[]
85161,,[],[]
1303771,,[],[]
205908,,[],[]
355484,,[],[]
75365,,[],[]
100075,,[],[]
781766,,[],[]
33049,,[],[]
148427,,[],[]
592660,,[],[]
171542,,[],[]
227731,,[],[]
31009,,[],[]
388624,,[],[]
306041,,[],[]
348656,,[],[]
1003469,,[],[]
58543,,[],[]
283010,,[],[]
153845,,[],[]
53264,,[],[]
193547,,[],[]
1273576,,[],[]
118306,,[],[]
73244,,[],[]
826338,,[],[]
174745,,[],[]
147396,,[],[]
81277,,[],[]
126764,,[],[]
473553,,[],[]
460580,,[],[]
943165,,[],[]
239761,,[],[]
49349,,[],[]
892771,,[],[]
42284,,[],[]
584556,,[],[]
146536,,[],[]
271858,,[],[]
284431,,[],[]
593999,,[],[]
15530,,[],[]
1426616,,[],[]
717536,,[],[]
20299,,[],[]
47606,,[],[]
122141,,[],[]
198981,,[],[]
934047,,[],[]
850167,,[],[]
851743,,[],[]
188476,,[],[]
1414157,,[],[]
132585,,[],[]
1634790,,[],[]
413845,,[],[]
43465,,[],[]
1379382,,[],[]
166723,,[],[]
128395,,[],[]
299840,,[],[]
332458,,[],[]
215407,,[],[]
356787,,[],[]
459952,,[],[]
544944,,[],[]
225701,,[],[]
106929,,[],[]
612995,,[],[]
758506,,[],[]
325334,,[],[]
665824,,[],[]
48884,,[],[]
39559,,[],[]
12428,,[],[]
149776,,[],[]
471054,,[],[]
74254,,[],[]
128479,,[],[]
359170,,[],[]
398478,,[],[]
189860,,[],[]
141666,,[],[]
315940,,[],[]
199989,,[],[]
54747,,[],[]
198480,,[],[]
1056740,,[],[]
52260,,[],[]
203021,,[],[]
60023,,[],[]
31242,,[],[]
1024597,,[],[]
888488,,[],[]
113562,,[],[]
74049,,[],[]
27626,,[],[]
85233,,[],[]
48124,,[],[]
1060161,,[],[]
842500,,[],[]
414743,,[],[]
277452,,[],[]
755594,,[],[]
321192,,[],[]
474718,,[],[]
20296,,[],[]
53106,,[],[]
374003,,[],[]
135717,,[],[]
158800,,[],[]
75329,,[],[]
